1;1451713599.23
2;15156498137.5
3;9009473873.9
4;9898678520.4
5;60516923079.6
6;4.35921475125e+11
7;14783211219.9
8;393867227.852
9;7005982501.72
10;22972952101.6
11;23821182062.0
12;3.1417501797e+11
13;27572160589.9
14;77103877852.4
15;46239023171.3
16;2184932284.47
17;0.0
